Forecast_time,Temperature,Humidity,WindSpeed,Cloud,solar Generation,Rad
2023-05-08 14:00,22,35,2.4,1,31,2.53
2023-05-08 15:00,22,35,2.7,1,26,2.2
2023-05-08 16:00,22,35,2.7,1,22,1.77
2023-05-08 17:00,22,40,2.6,1,17,1.16
2023-05-08 18:00,20,45,2,1,9,0.43
2023-05-08 19:00,18,55,1.6,1,2,0.02
2023-05-08 20:00,17,65,1.8,1,0,0
2023-05-08 21:00,16,70,1.8,1,0,0
2023-05-08 22:00,15,75,1.7,1,0,0
2023-05-08 23:00,14,75,1.6,1,0,0
2023-05-09 0:00,13,75,1.3,1,0,0
2023-05-09 1:00,13,75,1.1,1,0,0
2023-05-09 2:00,12,80,0.9,1,0,0
2023-05-09 3:00,11,85,0.6,1,0,0
2023-05-09 4:00,11,85,0.6,1,0,0
2023-05-09 5:00,10,85,0.6,1,0,0.02
2023-05-09 6:00,10,85,0.7,1,0,0.41
2023-05-09 7:00,12,80,0.7,1,3,1.1
2023-05-09 8:00,15,75,1,1,8,1.84
2023-05-09 9:00,17,65,1.5,1,18,2.49
2023-05-09 10:00,19,55,2,1,25,3.01
2023-05-09 11:00,21,45,2.3,1,28,3.34
2023-05-09 12:00,22,40,2.6,1,31,3.36
2023-05-09 13:00,23,40,3,1,32,3.35
2023-05-09 14:00,23,35,3.3,1,32,3.03
2023-05-09 15:00,23,35,3.5,1,27,2.5
2023-05-09 16:00,22,35,3.5,1,24,1.74
2023-05-09 17:00,22,40,3,1,17,1.08
2023-05-09 18:00,20,50,2.5,1,9,0.42
2023-05-09 19:00,18,55,1.6,1,3,0.03
2023-05-09 20:00,17,65,1.2,1,0,0
2023-05-09 21:00,16,75,1.1,1,0,0
2023-05-09 22:00,15,75,1.1,1,0,0
2023-05-09 23:00,14,80,1.1,1,0,0
2023-05-10 0:00,13,85,0.3,1,0,0
2023-05-10 1:00,12,85,0.6,1,0,0
2023-05-10 2:00,12,85,1,1,0,0
2023-05-10 3:00,11,85,1.1,1,0,0
2023-05-10 4:00,11,90,1.2,1,0,0
2023-05-10 5:00,11,90,1.3,3,0,0.02
2023-05-10 6:00,11,90,1.3,3,0,0.36
2023-05-10 7:00,13,85,1.1,1,3,0.98
2023-05-10 8:00,15,75,1,1,8,1.7
2023-05-10 9:00,17,70,0.9,3,17,1.91
2023-05-10 10:00,19,60,0.7,3,19,2.34
2023-05-10 11:00,21,50,1.3,1,23,2.46
2023-05-10 12:00,22,40,1.7,1,29,2.64
2023-05-10 13:00,24,35,1.8,1,25,2.77
2023-05-10 14:00,24,30,1.7,1,29,2.84
2023-05-10 15:00,25,30,1.9,1,26,2.14
2023-05-10 16:00,25,30,2.7,1,24,1.79
2023-05-10 17:00,24,35,2.9,1,17,1.02
2023-05-10 18:00,23,45,2.4,1,7,0.38
2023-05-10 19:00,20,55,1.6,1,2,0.03
2023-05-10 20:00,19,65,1.4,1,0,0
2023-05-10 21:00,17,65,1.3,1,0,0
2023-05-10 22:00,16,70,1.3,1,0,0
2023-05-10 23:00,16,70,1.6,1,0,0
2023-05-11 0:00,16,70,1.7,1,0,0
2023-05-11 1:00,15,75,1.6,1,0,0
2023-05-11 2:00,14,80,1.4,1,0,0
2023-05-11 3:00,13,80,1.6,1,0,0
2023-05-11 4:00,13,85,1.6,1,0,0
2023-05-11 5:00,12,85,1.7,1,0,0.02
2023-05-11 6:00,12,85,2,1,0,0.39
2023-05-11 7:00,14,80,2.4,1,4,1.06
2023-05-11 8:00,17,65,2.7,1,8,1.82
2023-05-11 9:00,20,55,2.7,1,17,2.48
2023-05-11 10:00,21,50,2.6,1,23,3
2023-05-11 11:00,23,45,2.3,1,29,3.35
2023-05-11 12:00,24,40,2.1,1,29,3.39
2023-05-11 13:00,25,35,1.7,1,31,3.21
2023-05-11 14:00,26,30,1.3,1,29,2.78
2023-05-11 15:00,26,30,1.3,1,24,2.29
2023-05-11 16:00,25,30,1.4,1,20,1.89
2023-05-11 17:00,25,30,1.4,1,16,1.13
2023-05-11 18:00,23,35,1.4,1,9,0.42
2023-05-11 19:00,21,45,1.2,1,2,0.01
2023-05-11 20:00,19,65,1.2,1,0,0
2023-05-11 21:00,19,65,1.2,1,0,0
2023-05-11 22:00,17,65,1.7,1,0,0
2023-05-11 23:00,16,65,1.7,1,0,0
2023-05-12 0:00,16,70,1.6,1,0,0
2023-05-12 1:00,15,70,1.6,1,0,0
2023-05-12 2:00,15,75,1.6,1,0,0
2023-05-12 3:00,14,75,1.4,3,0,0
2023-05-12 4:00,13,80,1.4,3,0,0
2023-05-12 5:00,13,80,1.3,3,0,0.02
2023-05-12 6:00,13,80,1.4,3,0,0.25
2023-05-12 7:00,15,75,1.2,4,2,0.68
2023-05-12 8:00,17,60,1.4,3,7,1.09
2023-05-12 9:00,19,55,1.1,3,10,1.66
2023-05-12 10:00,21,50,1,3,15,1.59
2023-05-12 11:00,22,45,0.9,3,20,2.55
2023-05-12 12:00,23,40,0.9,3,23,2.57
2023-05-12 13:00,24,40,0.9,4,25,2.65
2023-05-12 14:00,24,35,0.6,4,28,2.7
2023-05-12 15:00,24,35,0.8,3,25,1.84
2023-05-12 16:00,25,30,0.4,3,17,1.75
2023-05-12 17:00,24,35,3.1,3,14,1.13
2023-05-12 18:00,23,45,2.3,3,9,0.43
2023-05-12 19:00,21,55,1.8,3,3,0.03
2023-05-12 20:00,20,60,0.6,3,0,0
2023-05-12 21:00,19,65,1.9,1,0,0
2023-05-12 22:00,18,70,1.3,1,0,0
2023-05-12 23:00,17,70,1.5,1,0,0
2023-05-13 0:00,15,80,1.2,1,0,0
2023-05-13 1:00,15,85,1.2,1,0,0
2023-05-13 2:00,14,85,1.2,3,0,0
2023-05-13 3:00,14,85,1.1,1,0,0
2023-05-13 4:00,13,85,0.3,3,0,0
2023-05-13 5:00,13,90,1.2,3,0,0.02
2023-05-13 6:00,13,90,1.4,3,0,0.34
2023-05-13 7:00,15,80,1.3,1,3,1.03
2023-05-13 8:00,17,75,1.1,1,8,1.73
2023-05-13 9:00,19,65,1.2,1,16,2.4
2023-05-13 10:00,20,60,0.9,1,24,2.94
2023-05-13 11:00,22,50,0.4,1,27,3.31
2023-05-13 12:00,23,45,0.4,1,30,3.43
2023-05-13 13:00,23,45,0.5,3,31,3.26
2023-05-13 14:00,24,45,0.9,3,18,2.94
2023-05-13 15:00,24,45,1.3,3,21,2.02
2023-05-13 16:00,24,40,1.5,1,18,1.12
2023-05-13 17:00,23,40,2.4,1,10,0.71
2023-05-13 18:00,22,45,3.3,1,8,0.21
2023-05-13 19:00,20,50,2.5,1,1,0.01
2023-05-13 20:00,19,60,1.8,1,0,0
2023-05-13 21:00,18,65,1.4,1,0,0
2023-05-13 22:00,16,75,0.9,1,0,0
2023-05-13 23:00,16,75,0.8,1,0,0
2023-05-14 0:00,15,80,0.5,1,0,0
2023-05-14 1:00,15,85,0.3,3,0,0
2023-05-14 2:00,14,85,0.3,4,0,0
2023-05-14 3:00,14,85,0.3,4,0,0
2023-05-14 4:00,14,85,0.5,1,0,0
2023-05-14 5:00,13,85,0.8,1,0,0.03
2023-05-14 6:00,13,85,0.9,1,0,0.39
2023-05-14 7:00,14,80,0.8,1,3,1.04
2023-05-14 8:00,16,75,0.9,1,8,1.81
2023-05-14 9:00,19,65,0.8,1,15,2.09
2023-05-14 10:00,21,60,0.7,3,12,3.14
2023-05-14 11:00,22,50,0.7,3,28,2.64
2023-05-14 12:00,23,45,1,3,24,3.42
2023-05-14 13:00,24,40,1.4,4,26,3.38
2023-05-14 14:00,25,40,1.7,4,25,3.09
2023-05-14 15:00,25,40,2.3,4,28,2.59
2023-05-14 16:00,25,30,2.7,3,26,1.91
2023-05-14 17:00,24,35,2.5,1,17,1.18
2023-05-14 18:00,23,40,2.2,1,10,0.46
2023-05-14 19:00,21,50,1.3,1,2,0.03
2023-05-14 20:00,20,60,1.1,1,0,0
2023-05-14 21:00,19,70,1.2,1,0,0
2023-05-14 22:00,18,70,0.9,1,0,0
2023-05-14 23:00,16,75,1,1,0,0
2023-05-15 0:00,15,75,0.3,1,0,0
2023-05-15 1:00,14,80,0.5,1,0,0
2023-05-15 2:00,14,80,1,1,0,0
2023-05-15 3:00,13,80,1.1,1,0,0
2023-05-15 4:00,13,80,1.6,1,0,0
2023-05-15 5:00,13,80,1.6,1,0,0.03
2023-05-15 6:00,13,80,1.6,1,0,0.42
2023-05-15 7:00,15,75,1.4,1,2,1.09
2023-05-15 8:00,18,65,1.8,1,9,1.62
2023-05-15 9:00,20,55,2.2,1,17,2.46
2023-05-15 10:00,22,50,2.3,1,21,3
2023-05-15 11:00,24,45,2.7,1,25,3.35
2023-05-15 12:00,25,40,2.6,1,33,3.41
2023-05-15 13:00,27,40,2.8,1,29,3.26
2023-05-15 14:00,27,40,2.7,1,30,2.9
2023-05-15 15:00,27,40,2.6,1,26,2.36
2023-05-15 16:00,27,40,2.5,1,21,1.71
2023-05-15 17:00,27,45,2.8,1,15,1.01
2023-05-15 18:00,26,50,2.5,1,7,0.39
2023-05-15 19:00,24,55,1.4,1,3,0.04
2023-05-15 20:00,23,65,1.2,1,1,0
2023-05-15 21:00,21,70,1.3,1,0,0
2023-05-15 22:00,20,75,1.3,1,0,0
2023-05-15 23:00,19,75,1.5,1,0,0
2023-05-16 0:00,19,75,1.2,1,0,0
2023-05-16 1:00,18,80,1.4,1,0,0
2023-05-16 2:00,18,80,1.6,1,0,0
2023-05-16 3:00,17,80,1.6,1,0,0
2023-05-16 4:00,17,85,1.6,1,0,0
2023-05-16 5:00,17,85,1.6,1,0,0.03
2023-05-16 6:00,17,85,1.6,1,0,0.29
2023-05-16 7:00,19,80,1.7,1,1,1.01
2023-05-16 8:00,21,70,1.9,1,8,1.74
2023-05-16 9:00,23,65,2.1,1,16,2.41
2023-05-16 10:00,25,55,2.2,1,22,2.94
2023-05-16 11:00,26,50,2.5,1,28,3.28
2023-05-16 12:00,28,45,2.7,1,29,3.42
2023-05-16 13:00,29,40,3,1,28,3.27
2023-05-16 14:00,30,35,3.4,1,28,2.99
2023-05-16 15:00,30,35,3.6,1,27,2.44
2023-05-16 16:00,30,30,3.6,1,22,1.79
2023-05-16 17:00,29,35,3.3,1,16,1.11
2023-05-16 18:00,28,40,2.6,1,8,0.44
2023-05-16 19:00,26,45,1.6,1,2,0.04
2023-05-16 20:00,24,50,1.4,1,0,0
2023-05-16 21:00,23,55,1.9,1,0,0
2023-05-16 22:00,21,65,1.4,1,0,0
2023-05-16 23:00,20,70,1.6,1,0,0
2023-05-17 0:00,19,75,1.4,1,0,0
2023-05-17 1:00,19,85,1.5,1,0,0
2023-05-17 2:00,18,85,1.7,1,0,0
2023-05-17 3:00,17,85,1.7,1,0,0
2023-05-17 4:00,17,90,1.7,1,0,0
2023-05-17 5:00,17,90,1.8,1,0,0.03
2023-05-17 6:00,18,90,2,1,0,0.43
2023-05-17 7:00,19,80,2.2,1,3,1.16
2023-05-17 8:00,21,75,2.7,1,8,1.86
2023-05-17 9:00,23,65,3.3,1,17,2.52
2023-05-17 10:00,25,55,3.7,3,22,3
2023-05-17 11:00,26,50,4,1,29,3.22
2023-05-17 12:00,27,45,4.5,1,26,3.35
2023-05-17 13:00,28,40,4.9,1,31,3.41
2023-05-17 14:00,28,40,5,1,27,2.99
2023-05-17 15:00,28,45,4.9,1,29,2.51
2023-05-17 16:00,27,40,4.8,1,23,1.75
2023-05-17 17:00,27,50,4.3,3,15,1.01
2023-05-17 18:00,25,55,3.4,3,9,0.34
2023-05-17 19:00,24,65,2.3,4,2,0.04
2023-05-17 20:00,22,70,1.6,4,0,0
2023-05-17 21:00,21,75,1.7,4,0,0
2023-05-17 22:00,20,85,1.6,4,0,0
2023-05-17 23:00,19,85,1.4,4,0,0
2023-05-18 0:00,20,85,0.7,3,0,0
2023-05-18 1:00,19,90,0.9,3,0,0
2023-05-18 2:00,19,90,0.9,4,0,0
2023-05-18 3:00,19,90,0.9,4,0,0
2023-05-18 4:00,19,90,0.9,4,0,0
2023-05-18 5:00,19,90,1.1,4,0,0.01
2023-05-18 6:00,19,90,1.1,4,0,0.18
2023-05-18 7:00,20,90,1.1,4,0,0.25
2023-05-18 8:00,21,85,1.6,4,2,0.42
2023-05-18 9:00,21,80,1.4,4,3,0.63
2023-05-18 10:00,22,80,1.1,4,8,0.88
2023-05-18 11:00,22,75,1.2,4,7,0.32
2023-05-18 12:00,23,70,1.4,4,13,1.7
2023-05-18 13:00,24,65,1.6,4,22,2.47
2023-05-18 14:00,24,60,1.6,4,3,0.69
2023-05-18 15:00,24,60,1.7,4,2,0.69
2023-05-18 16:00,24,55,3.2,4,4,0.75
2023-05-18 17:00,24,55,2.9,4,7,0.55
2023-05-18 18:00,23,60,2,4,4,0.26
2023-05-18 19:00,22,65,1.8,4,2,0.04
2023-05-18 20:00,21,65,1.8,4,0,0
2023-05-18 21:00,21,70,2,4,0,0
2023-05-18 22:00,20,75,1.7,4,0,0
2023-05-18 23:00,19,75,1.7,4,0,0
2023-05-19 0:00,18,70,1.4,4,0,0
2023-05-19 1:00,18,75,1.2,4,0,0
2023-05-19 2:00,18,75,1.1,4,0,0
2023-05-19 3:00,17,75,1.1,4,0,0
2023-05-19 4:00,17,80,1.4,4,0,0
2023-05-19 5:00,17,80,1.8,3,0,0.03
2023-05-19 6:00,17,80,1.9,1,0,0.48
2023-05-19 7:00,18,75,2.4,1,2,1.18
2023-05-19 8:00,20,65,2.6,1,10,1.93
2023-05-19 9:00,22,60,2.2,1,14,2.56
2023-05-19 10:00,23,55,2.1,1,23,3.11
2023-05-19 11:00,24,50,2.1,4,29,2.36
2023-05-19 12:00,25,45,2.1,4,31,2.08
2023-05-19 13:00,26,45,2.1,4,27,1.52
2023-05-19 14:00,27,40,2.3,3,17,1.68
2023-05-19 15:00,27,40,2.3,3,11,0.82
2023-05-19 16:00,27,35,2.4,3,11,1.69
2023-05-19 17:00,27,40,2.4,1,16,0.59
2023-05-19 18:00,26,40,2.5,1,5,0.38
2023-05-19 19:00,25,45,2.3,1,3,0.05
2023-05-19 20:00,23,50,2.3,1,0,0
2023-05-19 21:00,22,60,2.3,1,0,0
2023-05-19 22:00,21,65,2.3,1,0,0
2023-05-19 23:00,20,65,2.4,1,0,0
2023-05-20 0:00,19,60,3.1,1,0,0
2023-05-20 1:00,19,65,3.3,1,0,0
2023-05-20 2:00,18,70,3.2,1,0,0
2023-05-20 3:00,17,75,2.9,1,0,0
2023-05-20 4:00,17,75,2.8,1,0,0
2023-05-20 5:00,16,75,3,1,0,0.03
2023-05-20 6:00,17,75,2.7,3,0,0.38
2023-05-20 7:00,18,70,2.7,3,2,0.94
2023-05-20 8:00,20,60,3.2,1,6,1.85
2023-05-20 9:00,21,60,3.2,1,15,2.33
2023-05-20 10:00,23,55,3.2,1,22,2.97
2023-05-20 11:00,24,50,3.3,1,25,2.22
2023-05-20 12:00,26,50,3.4,3,28,2.84
2023-05-20 13:00,27,45,4.3,4,27,2.87
2023-05-20 14:00,27,45,4.8,3,19,2.51
2023-05-20 15:00,26,45,4.8,1,28,2.46
2023-05-20 16:00,26,45,4.7,1,23,1.85
2023-05-20 17:00,25,50,5.3,1,17,1.17
2023-05-20 18:00,23,55,4.7,3,8,0.43
2023-05-20 19:00,22,60,3.6,1,3,0.05
2023-05-20 20:00,20,70,3.1,1,0,0
2023-05-20 21:00,19,70,2.9,1,0,0
2023-05-20 22:00,18,80,2.5,3,0,0
2023-05-20 23:00,18,80,2.9,4,0,0
2023-05-21 0:00,18,80,2.2,4,0,0
2023-05-21 1:00,18,80,2.3,4,0,0
2023-05-21 2:00,17,85,2.2,4,0,0
2023-05-21 3:00,17,85,2.2,4,0,0
2023-05-21 4:00,16,85,1.6,4,0,0
2023-05-21 5:00,16,85,1.6,4,0,0
2023-05-21 6:00,16,85,1.6,4,0,0.04
2023-05-21 7:00,17,85,1.4,4,0,0.07
2023-05-21 8:00,18,85,1.6,4,0,0.22
2023-05-21 9:00,19,75,1.8,4,4,0.63
2023-05-21 10:00,20,70,2.1,3,7,1.12
2023-05-21 11:00,21,55,2.6,1,16,2.4
2023-05-21 12:00,23,45,3.1,1,24,2.36
2023-05-21 13:00,24,35,3.4,1,22,2.44
2023-05-21 14:00,24,35,3.7,1,24,2.17
2023-05-21 15:00,24,35,3.8,1,21,2.04
2023-05-21 16:00,23,30,3.9,1,17,1.67
2023-05-21 17:00,23,35,3.4,1,16,0.99
2023-05-21 18:00,22,40,2.7,1,6,0.16
2023-05-21 19:00,20,50,1.9,1,2,0.01
2023-05-21 20:00,19,55,1.6,3,0,0
2023-05-21 21:00,18,60,1.7,4,0,0
2023-05-21 22:00,17,70,1.6,3,0,0
2023-05-21 23:00,16,70,1.4,3,0,0
2023-05-22 0:00,17,70,1.3,4,0,0
2023-05-22 1:00,17,70,1.3,4,0,0
2023-05-22 2:00,16,70,1.3,4,0,0
2023-05-22 3:00,16,70,0.9,4,0,0
2023-05-22 4:00,16,75,0.9,4,0,0
2023-05-22 5:00,15,75,0.5,4,0,0.01
2023-05-22 6:00,15,75,0.4,4,0,0.19
2023-05-22 7:00,16,70,0.5,4,1,0.4
2023-05-22 8:00,18,65,0.6,3,4,0.88
2023-05-22 9:00,19,60,0.9,3,9,1.27
2023-05-22 10:00,20,55,1,3,13,1.24
2023-05-22 11:00,22,50,1.6,3,16,2.32
2023-05-22 12:00,23,40,2.1,1,26,3.48
2023-05-22 13:00,25,35,2.4,1,30,2.68
2023-05-22 14:00,25,30,2.4,1,30,2.06
2023-05-22 15:00,26,30,2.4,1,26,2.1
2023-05-22 16:00,26,25,2.3,1,21,1.82
2023-05-22 17:00,26,25,2.2,1,16,1.03
2023-05-22 18:00,25,30,1.9,1,6,0.34
2023-05-22 19:00,23,40,1.5,1,2,0.05
2023-05-22 20:00,22,50,1.6,1,0,0
2023-05-22 21:00,20,55,1.7,1,0,0
2023-05-22 22:00,19,60,1.4,1,0,0
2023-05-22 23:00,18,65,1.4,1,0,0
2023-05-23 0:00,17,75,1.4,1,0,0
2023-05-23 1:00,16,80,1.1,1,0,0
2023-05-23 2:00,16,80,0.8,1,0,0
2023-05-23 3:00,15,85,0.9,1,0,0
2023-05-23 4:00,14,85,1.1,1,0,0
2023-05-23 5:00,14,85,1.1,1,0,0.04
2023-05-23 6:00,14,85,1,1,0,0.48
2023-05-23 7:00,17,75,0.9,1,3,1.13
2023-05-23 8:00,19,65,0.9,1,9,1.83
2023-05-23 9:00,21,55,0.7,1,19,2.52
2023-05-23 10:00,22,50,0.9,1,26,3.01
2023-05-23 11:00,24,40,1.3,1,29,3.39
2023-05-23 12:00,25,35,1.9,1,33,2.88
2023-05-23 13:00,26,30,2.6,3,33,2.78
2023-05-23 14:00,26,30,3.1,3,33,2.34
2023-05-23 15:00,26,30,3.4,3,27,2.47
2023-05-23 16:00,26,25,3.3,3,24,0
